Unnamed: 0,type,instruction,input,ref
353,summarization_01.json,"Summarize the following Thai passage (~200 words) into Thai (~40–80 words), then translate the summary into Chinese:",นักท่องเที่ยวได้ประสบการณ์เชิงเรียนรู้มากกว่าการเช็กอินถ่ายรูป ชุมชนท้องถิ่นกว่า 10 ครัวเรือนเข้าร่วมโฮมสเตย์มาตรฐาน รายได้ส่วนหนึ่งนำไปกองทุนอนุรักษ์สัตว์และป่าไม้ อุทยานใกล้อุดรธานีพัฒนาเส้นทางศึกษาธรรมชาติพร้อมระบบจองล่วงหน้า จำกัดนักท่องเที่ยวตามความจุพื้นที่เพื่อลดผลกระทบ มีการฝึกไกด์ชุมชนให้เล่าเรื่องความหลากหลายทางชีวภาพ,"{'thai_summary': 'อุทยานจำกัดนักท่องเที่ยวตามความจุ ส่งรายได้กลับสู่ชุมชน และพัฒนาไกด์ท้องถิ่น เน้นประสบการณ์เรียนรู้', 'chinese_translation': '公园实施容量控制与社区分红，培养本地向导，强调学习型旅游体验。'}"
354,summarization_01.json,"Summarize the following Thai passage (~200 words) into Thai (~40–80 words), then translate the summary into Chinese:",มีการจัดงานเดิน-วิ่งชุมชนอย่างน้อย 10 ครั้งต่อปี กิจกรรมอาสาฯ ด้านกีฬาช่วยเชื่อมความสัมพันธ์ของชุมชน งานวิจัยพบว่าผู้ใช้เส้นทางสีเขียวมีภาวะเครียดลดลง บริษัทท้องถิ่นเริ่มโครงการส่งเสริมการเคลื่อนไหวระหว่างทำงาน องค์การปกครองส่วนท้องถิ่นในภูเก็ตปรับปรุงลู่วิ่งและทางปั่นจักรยาน สถานที่ออกกำลังกายเปิดยาวขึ้นในช่วงเย็น,"{'thai_summary': 'โครงสร้างพื้นฐานสีเขียวและกิจกรรมชุมชนหนุนให้คนออกกำลังกาย ลดความเครียดและเชื่อมความสัมพันธ์', 'chinese_translation': '绿道与社群活动提升运动参与，缓解压力并增强邻里关系。'}"
355,summarization_01.json,"Summarize the following Thai passage (~200 words) into Thai (~40–80 words), then translate the summary into Chinese:",ผู้สูงอายุกว่า 20% เข้าร่วมกิจกรรมอย่างสม่ำเสมอ อย่างไรก็ดี ยังต้องสนับสนุนอินเทอร์เน็ตความเร็วสูงในชุมชนห่างไกล ห้องสมุดประชาชนในสงขลาปรับปรุงเป็นพื้นที่เรียนรู้ร่วมสมัย มีคอร์สสั้นด้านดิจิทัล การเงิน และทักษะอาชีพ อาสาสมัครครูช่วยสอนการใช้สมาร์ทโฟนและบริการรัฐออนไลน์ แพลตฟอร์มออนไลน์เปิดโอกาสให้เรียนข้ามพื้นที่,"{'thai_summary': 'ห้องสมุดปรับเป็นศูนย์เรียนรู้ เปิดคอร์สดิจิทัลและการเงิน ผู้สูงอายุเข้าร่วมมากขึ้น แต่ชนบทยังต้องพัฒนาอินเทอร์เน็ต', 'chinese_translation': '公共图书馆转型为学习中心，开设数字与理财课程，老年参与度上升，但乡村网络仍需建设。'}"
356,summarization_01.json,"Summarize the following Thai passage (~200 words) into Thai (~40–80 words), then translate the summary into Chinese:",ข้อมูลสภาพอากาศเปิดเผยให้เกษตรกรวางแผนล่วงหน้า เกษตรกรในอำเภอใกล้ชลบุรีนำเซนเซอร์ความชื้นดินมาใช้ควบคุมน้ำ สหกรณ์ทดลองปลูกพืชทนแล้งได้ผลผลิตเพิ่มขึ้น 40% ความท้าทายคือเงินลงทุนเริ่มต้นและทักษะดิจิทัล โดรนสำรวจช่วยตรวจโรคพืชและประมาณผลผลิต ตลาดออนไลน์ช่วยให้เข้าถึงผู้บริโภคในเมืองโดยตรง,"{'thai_summary': 'เกษตรกรใช้เซนเซอร์ โดรน และข้อมูลอากาศ เพิ่มผลผลิตและเข้าถึงผู้บริโภคโดยตรง แต่ติดข้อจำกัดทุนและทักษะ', 'chinese_translation': '传感器、无人机与气象数据提高产量并直连消费者，但初始资金与技能是挑战。'}"
357,summarization_01.json,"Summarize the following Thai passage (~200 words) into Thai (~40–80 words), then translate the summary into Chinese:",โครงการเปิดโอกาสให้คนในชุมชนร่วมเป็นเจ้าของ หมู่บ้านในจังหวัดขอนแก่นติดตั้งแผงโซลาร์ชุมชนและแบตเตอรี่สำรอง ค่าไฟเฉลี่ยของครัวเรือนลดลง 5% โรงเรียนและศูนย์สุขภาพใช้ไฟสะอาดเสริมความมั่นคง ต้องมีการบำรุงรักษาและบริหารจัดการอย่างโปร่งใส รายได้จากการขายไฟส่วนหนึ่งเข้ากองทุนสาธารณะ,"{'thai_summary': 'โซลาร์ชุมชนลดค่าไฟและสร้างกองทุนสาธารณะ เสริมความมั่นคงไฟฟ้า ต้องบริหารโปร่งใสและบำรุงรักษาต่อเนื่อง', 'chinese_translation': '社区光伏降低电费并设立公益基金，提升供电韧性，需透明运营与维护。'}"
358,summarization_01.json,"Summarize the following Thai passage (~200 words) into Thai (~40–80 words), then translate the summary into Chinese:",ผู้เข้าร่วมได้ฝึกหายใจและการฟังอย่างลึกซึ้งผ่านเสียงเพลง กิจกรรมศิลปะช่วยให้ผู้สูงอายุสื่อสารอารมณ์และความทรงจำ ศูนย์ชุมชนในอุดรธานีจัดเวิร์กช็อปดนตรีเพื่อสุขภาวะจิต นักกายภาพใช้จังหวะเพื่อส่งเสริมการเคลื่อนไหว มีการฝึกอบรมผู้นำกิจกรรมเพื่อขยายผลในโรงเรียน งานวิจัยท้องถิ่นพบว่าความวิตกกังวลลดลงอย่างมีนัยสำคัญ,"{'thai_summary': 'กิจกรรมดนตรีและศิลปะช่วยลดความวิตกกังวล ส่งเสริมการเคลื่อนไหว และขยายผลสู่โรงเรียน', 'chinese_translation': '音乐与艺术活动缓解焦虑，促进肢体运动，并推广至校园。'}"
359,summarization_01.json,"Summarize the following Thai passage (~200 words) into Thai (~40–80 words), then translate the summary into Chinese:",ฟุตบาทปรับปรุงให้ปลอดภัยและรองรับผู้ใช้รถเข็น ยังต้องจัดการที่จอดรถและการขนส่งสินค้าช่วงกลางคืน ย่านเก่าถูกฟื้นฟูด้วยกติกาการใช้พื้นที่แบบผสม จำนวนคนเดินเท้าเพิ่มขึ้น 12% ตามการนับด้วยเซนเซอร์ ร้านค้าเล็ก ๆ กลับมาคึกคัก ชุมชนมีปฏิสัมพันธ์มากขึ้น เชียงใหม่เริ่มปรับผังเมืองให้เอื้อต่อการเดินและขนส่งสาธารณะ,"{'thai_summary': 'การปรับผังเมืองให้เดินได้เพิ่มผู้เดินเท้า ฟื้นย่านเก่า เสริมชุมชน แต่ยังต้องจัดการที่จอดรถและขนส่งสินค้า', 'chinese_translation': '步行友好型规划提高行人数量，活化旧街区与社区，但停车与夜间物流仍需管理。'}"
360,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,在一个偏远的农村，有一个少年从小目睹了家乡人们的生活困境，尤其是医疗条件的匮乏。他出生在普通农民家庭，父母辛勤耕作，却无力提供更好的生活条件。然而，这位少年心中有一个远大的梦想——成为一名医生，为村里的人带去健康与希望。自幼起，他便刻苦学习，经常在昏暗的灯光下读书到深夜。凭着坚定的信念和不懈的努力，他顺利考入医学院。在那里，他不仅专心听讲、钻研医学知识，还积极参与临床实践，积累了丰富的经验。他认真对待每一次与病人的接触，努力把理论知识转化为实际技能。除此之外，他还热心公益，参与多项志愿服务，为偏远地区的居民提供免费的医疗帮助。他深信，医学不仅是治病救人，更是一份责任与使命。每一次帮助病人，都让他更加坚定了服务他人的信念。如今，这位年轻医生的成长故事，是坚持与奉献的真实写照。从农村少年到服务社区的医生，他的经历证明了，只要有梦想并付诸行动，就能改变自己，也能为更多人带来希望和温暖,บทความนี้เล่าเรื่องราวของแพทย์หนุ่มที่เติบโตในครอบครัวชาวนาในชนบท แม้ชีวิตยากลำบากแต่เขามีความฝันอยากช่วยเหลือผู้คน เขาตั้งใจเรียนจนสอบเข้าเรียนแพทย์และเข้าร่วมกิจกรรมอาสาเพื่อรักษาผู้ด้อยโอกาส มองว่าการแพทย์คือทั้งความรู้และความรับผิดชอบ
361,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,近年来，这座城市的发展速度令人瞩目。高楼大厦如雨后春笋般涌现，地铁线路不断延伸，公交系统也日趋完善，使市民的出行变得更加便捷。政府积极推进教育和医疗改革，新建了大量学校和医院，显著提升了整体生活质量。与此同时，城市在发展中注重环境保护，建设了许多公园和绿地，为居民提供了休闲和娱乐的空间，也改善了城市生态环境。城市面貌焕然一新，市民生活更加丰富多彩。然而，快速发展的背后也带来了一些挑战。交通拥堵问题依然突出，房价持续上涨，使部分居民的生活压力增大。专家提醒，在追求经济和基础设施发展的同时，必须兼顾社会公平与可持续发展，以确保城市长期健康稳定地前进。总体而言，这座城市正在经历着快速变革与调整。在不断提升生活便利和公共服务的同时，如何平衡发展与民生、经济与环境，将成为未来城市规划的重要课题。,บทความนี้กล่าวถึงการพัฒนาเมืองที่เติบโตอย่างรวดเร็ว มีตึกใหม่และระบบขนส่งสาธารณะที่ดีขึ้น รวมทั้งโรงเรียนและโรงพยาบาลที่เพิ่มขึ้น ทำให้คุณภาพชีวิตสูงขึ้น แต่ก็เกิดปัญหาการจราจรและราคาที่อยู่อาศัยที่แพงขึ้น จึงมีการเรียกร้องให้คำนึงถึงความยั่งยืนและความเป็นธรรม
362,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,这本书以一位科学家的自传为主线，讲述了他从童年起对科学的浓厚兴趣。小时候，他就喜欢在实验室里尝试各种实验，哪怕曾因一次化学实验失败引发小型火灾，也未曾让他退缩，反而激发了他探索未知的热情。进入大学后，他选择了物理专业，在导师的悉心指导下不断成长，逐渐成为一名优秀的研究者。他勤于钻研，勇于创新，先后发表了多篇具有影响力的学术论文，为科学领域贡献了重要成果。随后，他带领团队投身于新能源研究，取得了多项突破性进展，为可持续发展和人类福祉做出了积极贡献。科学家坚信科学的力量能够改变世界，他的研究不仅追求学术成就，更希望能够真正造福社会和人类。这本书通过他的人生经历，展现了执着追求、勇于探索的科研精神，同时也传递出科学能够改善生活、推动社会进步的信念。,หนังสือเล่มนี้เป็นอัตชีวประวัติของนักวิทยาศาสตร์ผู้หนึ่ง ที่หลงใหลวิทยาศาสตร์ตั้งแต่วัยเด็กและทำการทดลองมากมาย แม้เคยล้มเหลวแต่ยังมุ่งมั่น จนเติบโตเป็นนักวิจัยด้านฟิสิกส์และทำงานวิจัยด้านพลังงานใหม่ ๆ เพื่อประโยชน์ของมนุษยชาติ
363,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,在一次突如其来的大地震中，许多房屋倒塌，数千人失去了家园，灾情十分严重。面对紧急状况，政府迅速行动，组织救援队伍，派遣医护人员和志愿者前往灾区展开救援。大量食物、饮用水和药品等物资迅速运抵受灾地区，同时临时避难所也很快建立，为灾民提供了基本生活保障。与此同时，社会各界也积极参与救助。许多普通市民自发捐款捐物，为灾区提供支持和帮助。各方力量的共同努力，使救援工作得以高效推进，减轻了灾民的痛苦和压力。尽管地震造成了巨大的损失，但灾难中的团结与互助精神令人动容。人们在困境中互相扶持，共同面对挑战，也让社会看到了希望和温暖。这场灾难不仅考验了城市的应急能力，也彰显了人们在危机面前展现出的勇气、责任感和互助精神，成为一次关于坚韧与奉献的生动写照。,บทความกล่าวถึงเหตุการณ์แผ่นดินไหวครั้งใหญ่ที่ทำให้หลายคนไร้ที่อยู่อาศัย รัฐบาลและอาสาสมัครเข้าช่วยเหลือ ส่งอาหาร น้ำ และยารักษาโรค พร้อมสร้างที่พักชั่วคราว แม้จะเกิดความสูญเสียครั้งใหญ่ แต่ผู้คนยังคงช่วยเหลือกันและสร้างความหวัง
364,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,随着科技的迅猛发展，人工智能正逐渐融入人们的日常生活。从智能手机到智能家居，AI 技术改变了人们的工作和生活方式。许多企业借助人工智能进行数据分析、客户服务和流程优化，大大提升了工作效率和服务质量。然而，AI 的快速普及也引发了新的社会问题。部分人担心，人工智能可能取代大量传统岗位，导致失业率上升和就业结构变化。这种担忧促使社会各界思考如何在技术进步与社会稳定之间取得平衡。专家指出，除了推动技术发展外，更应注重教育与培训，使劳动力能够适应新的就业形势。通过提升技能、更新知识，人们可以更好地利用 AI 技术，创造新的职业机会和发展空间。总体而言，人工智能既带来便利与效率，也提出挑战与思考。只有在技术创新与社会发展并重的前提下，人们才能充分享受 AI 带来的红利，同时减少潜在的负面影响，实现可持续发展。,บทความนี้อธิบายการเข้ามาของปัญญาประดิษฐ์ในชีวิตประจำวัน ตั้งแต่มือถือไปจนถึงบ้านอัจฉริยะที่ช่วยเพิ่มประสิทธิภาพ แต่ก็มีความกังวลว่าจะทำให้เกิดการตกงานมากขึ้น ผู้เชี่ยวชาญจึงเสนอให้มีการศึกษาและฝึกอบรมเพิ่มเติมเพื่อรองรับการเปลี่ยนแปลง
365,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,这篇文章讲述了一位年轻医生的成长故事。他出生在偏远农村，父母都是普通农民，家庭条件十分艰苦。然而，从小他就立下了成为医生的梦想，希望能改善村民的健康状况。在求学过程中，他刻苦努力，经常在昏暗的灯光下学习到深夜。凭着坚定的信念，他考入了医学院。在大学里，他不仅认真听讲，掌握扎实的医学理论，还积极参与临床实践，积累了丰富的经验。每一次接触病人，都让他更加理解医学的责任与意义。除了学业，他还热心公益，参加多项志愿服务活动，为贫困地区的居民提供免费的医疗帮助。他深信，医学不仅是治病救人，更是一份责任与使命。如今，这位年轻医生的故事展现了坚持与奉献的力量。从农村少年到服务社会的医生，他用行动证明了梦想的价值，也诠释了医学的温暖与责任。他的经历不仅激励了身边的人，也传递出对生命、健康与社会的深切关怀。,บทความนี้เล่าเรื่องราวของแพทย์หนุ่มที่เติบโตในครอบครัวชาวนาในชนบท แม้ชีวิตยากลำบากแต่เขามีความฝันอยากช่วยเหลือผู้คน เขาตั้งใจเรียนจนสอบเข้าเรียนแพทย์และเข้าร่วมกิจกรรมอาสาเพื่อรักษาผู้ด้อยโอกาส มองว่าการแพทย์คือทั้งความรู้และความรับผิดชอบ
366,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,近年来，这座城市的发展速度令人瞩目。高楼大厦如雨后春笋般涌现，地铁线路和公交系统不断完善，使市民的出行更加便捷。政府大力推进教育和医疗改革，新建了大量学校和医院，显著提升了居民的生活质量。与此同时，城市在发展中注重环境保护，建设了许多公园和绿地，为市民提供休闲、娱乐和放松的空间，也改善了城市的生态环境。城市面貌焕然一新，居民的生活更加丰富多彩。然而，快速发展的同时也带来一些挑战。交通拥堵问题依然突出，房价持续上涨，使部分居民的生活压力加大。专家提醒，在追求经济和基础设施发展的同时，应关注社会公平和可持续性，确保城市能够长期健康发展。总体来看，这座城市正在经历快速变革与调整。在不断提升便利和公共服务的同时，如何平衡经济发展、民生需求与环境保护，将成为未来城市规划的重要课题。,บทความนี้กล่าวถึงการพัฒนาเมืองที่เติบโตอย่างรวดเร็ว มีตึกใหม่และระบบขนส่งสาธารณะที่ดีขึ้น รวมทั้งโรงเรียนและโรงพยาบาลที่เพิ่มขึ้น ทำให้คุณภาพชีวิตสูงขึ้น แต่ก็เกิดปัญหาการจราจรและราคาที่อยู่อาศัยที่แพงขึ้น จึงมีการเรียกร้องให้คำนึงถึงความยั่งยืนและความเป็นธรรม
367,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,这本书以一位科学家的自传为主线，讲述了他从小对科学的浓厚兴趣。中学时期，他常常在实验室里尝试各种实验，哪怕因一次化学实验失败引发小型火灾，也未曾让他退缩，反而激发了他探索未知的热情。进入大学后，他选择了物理专业，在导师的指导下不断成长，逐渐成为一名优秀的研究者。他勤奋钻研，先后发表多篇重要学术论文，为科学界贡献了宝贵成果。随后，他带领团队投身新能源研究，取得了突破性的进展，为可持续发展和人类福祉做出了积极贡献。科学家坚信科学的力量能够改变世界，他的研究不仅追求学术成就，更希望造福社会和人类。这本书通过他的成长经历，展现了执着追求、勇于探索的科研精神，同时也传递了科学能够改善生活、推动社会进步的信念。,หนังสือเล่มนี้เป็นอัตชีวประวัติของนักวิทยาศาสตร์ผู้หนึ่ง ที่หลงใหลวิทยาศาสตร์ตั้งแต่วัยเด็กและทำการทดลองมากมาย แม้เคยล้มเหลวแต่ยังมุ่งมั่น จนเติบโตเป็นนักวิจัยด้านฟิสิกส์และทำงานวิจัยด้านพลังงานใหม่ ๆ เพื่อประโยชน์ของมนุษยชาติ
368,summarization_long.json,Summarize the following Chinese text in Thai within 2–3 sentences:,一次突如其来的大地震，导致许多房屋倒塌，数千人失去家园，灾情十分严重。面对紧急情况，政府迅速行动，组织救援队伍，派遣医护人员和志愿者前往灾区展开救援。大量食物、饮用水和药品等物资迅速送达，同时临时避难所也很快建立，为灾民提供了基本生活保障。与此同时，社会各界积极参与救助。许多普通市民自发捐款捐物，为受灾群众提供帮助。各方力量的共同努力，使救援工作得以高效推进，减轻了灾民的痛苦。虽然地震造成了巨大的损失，但灾难中的团结与互助精神令人感动。人们在困境中互相扶持，共同面对挑战，也让社会看到了希望和温暖。这场灾难不仅考验了城市的应急能力，也彰显了人们在危机面前展现出的勇气、责任感和互助精神，成为一次关于坚韧与奉献的生动写照。,บทความกล่าวถึงเหตุการณ์แผ่นดินไหวครั้งใหญ่ที่ทำให้หลายคนไร้ที่อยู่อาศัย รัฐบาลและอาสาสมัครเข้าช่วยเหลือ ส่งอาหาร น้ำ และยารักษาโรค พร้อมสร้างที่พักชั่วคราว แม้จะเกิดความสูญเสียครั้งใหญ่ แต่ผู้คนยังคงช่วยเหลือกันและสร้างความหวัง
369,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '北京的故宫是必去的景点。', 'mt_output': 'พระราชวังต้องไปในปักกิ่ง'}",พระราชวัง[ERROR:Mistranslation|Incorrect translation of '故宫'] ต้องไปในปักกิ่ง
370,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '长城很长，也很壮观。', 'mt_output': 'กำแพงเมืองยาวมาก และยิ่งใหญ่'}",กำแพงเมือง[ERROR:Mistranslation|Incorrect translation of '长城'] ยาวมาก และยิ่งใหญ่
371,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '西湖的景色非常美丽。', 'mt_output': 'ทิวทัศน์ของทะเลสาบตะวันตกสวยมาก'}","ทะเลสาบตะวันตก[ERROR:Named entity|Direct translation of '西湖', should use the proper Thai name 'ซีหู'] ของ ทิวทัศน์สวยมาก"
372,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '上海的夜景非常迷人。', 'mt_output': 'ทิวทัศน์กลางคืนของเซี่ยงไฮ้มีเสน่ห์มาก'}",ทิวทัศน์กลางคืน[ERROR:Word choice|Better to use 'วิว' instead of 'ทิวทัศน์'] ของ เซี่ยงไฮ้มีเสน่ห์มาก
373,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '桂林的山水甲天下。', 'mt_output': 'ภูเขาและน้ำในกุ้ยหลิน'}",ภูเขาและน้ำในกุ้ยหลิน[ERROR:Omission|Missing the idiomatic expression '甲天下' which means 'the best in the world'] เป็นที่หนึ่งในโลก
374,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '天坛是北京著名的古迹。', 'mt_output': 'วัดสวรรค์เป็นโบราณสถานที่มีชื่อเสียงในปักกิ่ง'}","วัดสวรรค์[ERROR:Mistranslation|Incorrect translation of '天坛', should be 'เทียนถาน'] เป็นโบราณสถานที่มีชื่อเสียงในปักกิ่ง"
375,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '黄山的日出非常壮观。', 'mt_output': 'พระอาทิตย์ขึ้นของภูเขาสีเหลืองงดงามมาก'}","ภูเขาสีเหลือง[ERROR:Named entity|Direct translation of '黄山', should use proper Thai name 'หวงซาน']"
376,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '丽江古城保存完好，值得一游。', 'mt_output': 'เมืองเก่าลี่เจียงได้รับการอนุรักษ์ดี คุ้มค่าที่จะไปเยือน'}",เมืองเก่าลี่เจียง[ERROR:Word choice|Should be 'เมืองโบราณลี่เจียง']
377,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '西安的兵马俑非常有名。', 'mt_output': 'ทหารและม้าจากซีอานมีชื่อเสียงมาก'}","ทหารและม้าจากซีอาน[ERROR:Mistranslation|Incorrect literal translation of '兵马俑', should be 'ทหารดินเผา']"
378,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '苏州园林以精致闻名。', 'mt_output': 'สวนในซูโจวมีชื่อเสียงสำหรับความประณีต'}",สวนในซูโจว[ERROR:Word choice|Should be 'สวนโบราณซูโจว']
379,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '南京的中山陵是重要的历史遗迹。', 'mt_output': 'สุสานจงซานในหนานจิงเป็นโบราณสถานทางประวัติศาสตร์ที่สำคัญ'}",สุสานจงซานในหนานจิง[ERROR:Word choice|Should be 'สุสานซุนยัดเซ็น'] เป็นโบราณสถานทางประวัติศาสตร์ที่สำคัญ
380,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '重庆的火锅非常有名，值得一试。', 'mt_output': 'หม้อไฟของฉงชิ่งมีชื่อเสียงมาก ควรลอง'}",หม้อไฟของฉงชิ่ง[ERROR:Word choice|Should be 'หม้อไฟสไตล์ฉงชิ่ง'] มีชื่อเสียงมาก ควรลอง
381,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '哈尔滨的冰雪大世界是冬季旅游的热门景点。', 'mt_output': 'โลกน้ำแข็งและหิมะในฮาร์บินเป็นสถานที่ท่องเที่ยวยอดนิยมในฤดูหนาว'}",โลกน้ำแข็งและหิมะในฮาร์บิน[ERROR:Word choice|Should be 'เทศกาลน้ำแข็งและหิมะ'] เป็นสถานที่ท่องเที่ยวยอดนิยมในฤดูหนาว
382,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '厦门的鼓浪屿以其美丽的海滩和独特的建筑风格闻名。', 'mt_output': 'กู่หลางอวี่ในเซียะเหมินมีชื่อเสียงในด้านชายหาดที่สวยงามและสถาปัตยกรรมที่ไม่เหมือนใคร'}",กู่หลางอวี่ในเซียะเหมิน[ERROR:Word choice|Should be 'เกาะกู่หลานอวี่'] มีชื่อเสียงในด้านชายหาดที่สวยงามและสถาปัตยกรรมที่ไม่เหมือนใคร
383,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '桂林的山水非常有名。', 'mt_output': 'ภูเขาและน้ำของกุ้ยหลินมีชื่อเสียงมาก'}",ภูเขาและน้ำของกุ้ยหลิน[ERROR:Word choice|Should be 'ภูมิทัศน์ของกุ้ยหลิน'] มีชื่อเสียงมาก
384,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '成都以美食闻名。', 'mt_output': 'เฉิงตูมีชื่อเสียงสำหรับอาหารอร่อย'}",เฉิงตู[ERROR:Word choice|ควรใช้ 'เมืองเฉิงตู'] มีชื่อเสียงสำหรับอาหารอร่อย
385,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '黄山的风景非常美丽。', 'mt_output': 'ภูเขาหวงซานทิวทัศน์สวยงามมาก'}",ภูเขาหวงซาน[ERROR:Grammar|ควรเติม 'มี'] ทิวทัศน์สวยงามมาก
386,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '杭州的西湖是中国著名的旅游胜地。', 'mt_output': 'ทะเลสาบซีในหางโจวเป็นสถานที่ท่องเที่ยวที่มีชื่อเสียงของจีน'}","ทะเลสาบซีในหางโจว[ERROR:Named entity|Direct translation of '西湖', should use proper Thai name 'ซีหู'] เป็นสถานที่ท่องเที่ยวที่มีชื่อเสียงของจีน"
387,Error_01.json,"Identify errors in the Thai MT output of the Chinese tourism guide by tagging problematic words/phrases. Use [ERROR:type|explanation] after the incorrect part. Categories: Mistranslation, Omission, Addition, Grammar, Word choice, Named entity, Formatting.","{'source_text': '南京的夫子庙是著名的历史文化景点。', 'mt_output': 'วัดขงจื้อในหนานจิงเป็นสถานที่ท่องเที่ยวทางวัฒนธรรมประวัติศาสตร์ที่มีชื่อเสียง'}","วัดขงจื้อในหนานจิง[ERROR:Named entity|Direct translation of '夫子庙', should use proper Thai name 'ศาลเจ้าขงจี๊อ'] เป็นสถานที่ท่องเที่ยวทางวัฒนธรรมประวัติศาสตร์ที่มีชื่อเสียง"
